pathwayid,name,pwtype,category,url,source,srcid,externalid,extid,taxid,taxname,core,cids,geneids,protacxns,dois,ecs,annotation,annotscore
40067,Insulin Signaling,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP481,WikiPathways,5,WP481,WP481,9606,Homo sapiens (human),1,NULL,"207,208,375,382,867,868,1326,1398,1432,1958,1977,1978,2002,2308,2309,2319,2353,2475,2549,2885,2887,2888,2889,2931,2932,2992,2997,2998,3265,3480,3551,3631,3636,3643,3667,3725,3799,3991,4214,4215,4216,4217,4293,4294,4296,4641,5167,5170,5211,5213,5286,5288,5289,5290,5291,5293,5294,5295,5296,5506,5562,5563,5578,5579,5580,5583,5584,5588,5590,5594,5595,5596,5597,5598,5599,5600,5601,5602,5603,5604,5605,5606,5607,5608,5609,5728,5770,5781,5792,5867,5871,5879,5880,5894,5967,6009,6195,6196,6197,6198,6199,6236,6300,641",NULL,10.1016/s0022-5193(05)80477-1,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40068,IL-2 Signaling Pathway,organism_specific,NULL,https://www.wikipathways.org/index.php/Pathway:WP49,WikiPathways,5,WP49,WP49,9606,Homo sapiens (human),1,NULL,"3265,3559",NULL,NULL,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40073,Regulation of Actin Cytoskeleton,organism_specific,NULL,https://www.wikipathways.org/index.php/Pathway:WP51,WikiPathways,5,WP51,WP51,9606,Homo sapiens (human),1,NULL,"60,71,87,324,387,623,624,673,929,998,1072,1073,1128,1129,1131,1132,1133,1398,1445,1729,1793,1950,1956,2147,2149,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2263,2264,2335,2768,2909,2934,3672,3845,3984,4342,4478,4628,4632,4634,4638,4659,4893,5058,5062,5063,5154,5155,5156,5159,5216,5286,5287,5288,5289,5290,5291,5293,5294,5295,5296,5305,5594,5595,5596,5597,5604,5605,5747,5829,5879,5880,5881,5894,5962,6093,6237,6548,6654,6655,7114,7409,7414,7429,7430,7454,8045,8074,8394,",NULL,10.1016/s0092-8674(04)00003-0,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40074,Hypertrophy Model,organism_specific,Physiological Process,https://www.wikipathways.org/index.php/Pathway:WP516,WikiPathways,5,WP516,WP516,9606,Homo sapiens (human),1,NULL,"102,467,1839,1977,1978,2660,3458,3475,3491,3552,3554,3606,3727,4656,6935,7422,8013,9948,11072,27063",NULL,10.1186/gb-2003-4-10-r61,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40076,G13 Signaling Pathway,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP524,WikiPathways,5,WP524,WP524,9606,Homo sapiens (human),1,NULL,"387,397,398,801,998,1072,1073,1729,3984,4216,4608,4632,5063,5216,5290,5291,5293,5296,5305,5500,5585,5602,5879,6093,6198,6242,7454,8826,8976,9138,9475,10188,10672,10788,11113,23191,57630,85415",NULL,10.1126/science.1071550,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40079,Cytokines and Inflammatory Response,organism_specific,Physiological Process,https://www.wikipathways.org/index.php/Pathway:WP530,WikiPathways,5,WP530,WP530,9606,Homo sapiens (human),1,NULL,"920,1435,1437,1440,2919,2920,3122,3123,3438,3456,3458,3552,3553,3558,3562,3565,3567,3569,3574,3586,3589,3593,3596,3600,5154,6955,6957,7040,7124,16187",NULL,10.1038/ja.2009.98,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40085,Complement and Coagulation Cascades,organism_specific,Physiological Process,https://www.wikipathways.org/index.php/Pathway:WP558,WikiPathways,5,WP558,WP558,9606,Homo sapiens (human),1,NULL,"2,462,623,629,710,712,713,714,715,716,717,718,719,721,728,729,730,733,735,1191,1213,1361,1378,1380,1604,1675,2147,2149,2152,2153,2155,2157,2158,2159,2161,2165,2244,3053,3075,3426,3818,3827,3998,4179,5054,5104,5265,5327,5328,5329,5340,5345,5624,5627,5648,7035,7056,7450,10747,109821",NULL,NULL,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40086,TGF-beta Receptor Signaling,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP560,WikiPathways,5,WP560,WP560,9606,Homo sapiens (human),1,NULL,"652,860,864,1387,1499,1950,2022,2033,2280,2353,3265,3458,3624,3694,3716,3725,3976,4052,4086,4087,4088,4089,4090,4091,4092,4093,4790,5054,5595,5601,6497,6498,6696,6772,6774,7030,7040,7044,7046,7048,7049,7050,7057,7124,7471,8928,9241,9372,9839,10468,10637,23090,25805,51176,407028",NULL,10.1016/s0092-8674(00)00121-5,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40089,EPO Receptor Signaling,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP581,WikiPathways,5,WP581,WP581,9606,Homo sapiens (human),1,NULL,"207,1154,2056,2057,2885,3667,3717,5163,5294,5594,5595,5604,5605,5788,5894,5921,6464,6654,6714,6772,6774,6776,6777,8651,8660,10076",NULL,10.1093/ndt/14.suppl_2.22,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40090,Interferon type I signaling pathways,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP585,WikiPathways,5,WP585,WP585,9606,Homo sapiens (human),1,"135398619,135398633","1398,2534,3716,3932,5777,5781,5788,7535,8554,10401",NULL,10.1016/0092-8674(92)90106-m,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40092,Senescence and Autophagy in Cancer,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP615,WikiPathways,5,WP615,WP615,9606,Homo sapiens (human),1,53480338,"596,648,650,673,960,994,1026,1027,1029,1051,1277,1281,1300,1432,1869,2335,2475,2919,2932,2934,3159,3265,3428,3456,3458,3479,3480,3486,3488,3490,3552,3553,3562,3569,3570,3572,3576,3621,3622,3624,3630,3659,3663,3665,3725,3916,3920,4088,4089,4193,4297,4323,5054,5055,5111,5289,5327,5328,5594,5604,5606,5728,5894,5925,6041,6348,6678,6714,7040,7057,7157,7405,7448,8408,8678,8804,8878,9140,9474,9547,9776,9821,9966,10533,11009,11337,11345,22863,23710,23770,26156,27173,29985,29986,51100,55054,55626,55630,64223,64422,8",NULL,10.1007/s11010-011-0755-z,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40093,Type II interferon signaling (IFNG),organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP619,WikiPathways,5,WP619,WP619,9606,Homo sapiens (human),1,NULL,"1536,2537,2633,3106,3383,3394,3433,3440,3456,3458,3459,3460,3553,3627,3659,3660,3662,3716,3717,4261,4283,4843,4938,5580,5610,5698,5781,5967,6688,6772,6773,6890,8370,8651,9021,9636,10379",NULL,10.1186/1752-0509-2-36,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40094,Oxidative phosphorylation,organism_specific,Metabolic Process,https://www.wikipathways.org/index.php/Pathway:WP623,WikiPathways,5,WP623,WP623,9606,Homo sapiens (human),1,"1038,5893,5957,6022,439153","498,506,513,514,515,516,517,518,521,522,537,539,3002,4508,4535,4536,4537,4538,4539,4540,4541,4695,4696,4697,4698,4700,4701,4702,4704,4705,4706,4707,4708,4710,4711,4712,4713,4714,4715,4716,4717,4718,4719,4720,4722,4723,4724,4725,4726,4728,4729,4731,9551,10159,10476,10632,27109,56901,126328,374291,107075270",NULL,10.1038/213137a0,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40096,ErbB Signaling Pathway,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP673,WikiPathways,5,WP673,WP673,9606,Homo sapiens (human),1,"439456,5460341,53477782","25,27,207,208,369,374,572,595,673,685,815,816,817,818,867,868,1026,1027,1398,1399,1839,1950,1956,1978,2002,2064,2065,2066,2069,2308,2475,2549,2885,2932,3084,3265,3725,3845,4193,4609,4690,4893,5058,5062,5063,5170,5290,5291,5293,5295,5296,5335,5336,5578,5579,5582,5594,5595,5599,5601,5602,5604,5605,5609,5747,5894,6198,6199,6416,6464,6654,6655,6714,6776,6777,7039,7157,8440,8503,9542,10000,10018,10298,10718,25759,53358,56924,57144,145957,399694,106821730",NULL,10.1002/(sici)1521-1878(199811)20:11&lt;913::aid-bies6&gt;3.0.co;2-t,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40108,Metapathway biotransformation Phase I and II,organism_specific,Metabolic Process,https://www.wikipathways.org/index.php/Pathway:WP702,WikiPathways,5,WP702,WP702,9606,Homo sapiens (human),1,NULL,"9,10,231,570,1109,1312,1543,1544,1545,1548,1549,1551,1553,1555,1557,1558,1559,1562,1565,1571,1572,1573,1576,1577,1580,1581,1582,1583,1584,1585,1586,1588,1589,1591,1592,1593,1594,1595,1645,1646,2052,2053,2326,2327,2328,2329,2330,2877,2878,2879,2880,2936,2937,2938,2939,2940,2941,2944,2946,2947,2948,2949,2950,2953,2954,3176,3340,4051,4166,4257,4258,4259,4837,6718,6783,6799,6817,6819,6820,6822,7172,7363,7364,7366,7367,7881,8509,8514,8529,8534,8574,8644,9027,9196,9348,9394,9420,9435,9446,9469,9486,9514,9653,9951",NULL,10.1016/s0300-483x(99)00192-4,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40110,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,organism_specific,Physiological Process,https://www.wikipathways.org/index.php/Pathway:WP706,WikiPathways,5,WP706,WP706,9606,Homo sapiens (human),1,"119,1826,5202,6305,89594,439280,53477778","34,116,117,226,291,361,367,401,429,478,551,627,720,721,836,859,864,1051,1103,1129,1137,1139,1141,1143,1374,1385,1387,1390,1499,1644,1746,1889,1958,2019,2033,2100,2305,2328,2538,2554,2597,2624,2625,2645,2697,2784,2902,2908,3030,3032,3065,3091,3280,3329,3350,3356,3359,3552,3553,3557,3569,3570,3576,3586,3596,3725,3757,3764,3784,4010,4128,4133,4150,4152,4204,4208,4602,4760,4790,4791,4800,4803,4821,4824,4904,4915,5053,5087,5316,5354,5452,5454,5460,5566,5567,5573,5575,5576,5577,5978,5979,6095,6262,6330,6331,6507,",NULL,10.1254/fpj.123.235,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40111,DNA Damage Response,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP707,WikiPathways,5,WP707,WP707,9606,Homo sapiens (human),1,5757,"25,317,355,472,545,581,595,637,672,836,841,842,891,894,896,898,983,993,995,1017,1019,1020,1021,1026,1027,1111,1385,1643,1647,1869,2177,2810,3014,4193,4361,4609,4616,4683,5366,5371,5591,5810,5883,5884,5888,5893,5925,5981,6118,7157,8243,8795,9133,9134,9874,10111,10912,11011,11200,27113,27244,50484,54205,55367,63970,84126,85417,135458",NULL,10.1038/nrm2147,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40112,DNA Damage Response (only ATM dependent),organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP710,WikiPathways,5,WP710,WP710,9606,Homo sapiens (human),1,NULL,"25,324,356,387,472,572,578,581,595,596,604,638,847,894,896,901,998,1026,1027,1499,1855,1856,1857,2064,2309,2538,2885,2932,3146,3265,3643,3667,3725,3845,3949,4088,4089,4193,4214,4216,4609,4893,5106,5163,5286,5287,5288,5289,5290,5291,5293,5294,5295,5296,5328,5366,5527,5529,5594,5599,5601,5602,5728,5879,5880,5934,6342,6464,6648,6654,6655,6885,6932,6934,7040,7157,7161,7471,7472,7473,7474,7475,7476,7477,7480,7481,7482,8061,8312,8503,10018,10023,23533,30849,51176,51384,54361,80326,81029,83439,89780,197259",NULL,10.1146/annurev.genet.40.051206.105231,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40113,Estrogen signaling pathway,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP712,WikiPathways,5,WP712,WP712,9606,Homo sapiens (human),1,"5757,6076","207,596,673,1147,1385,1432,2002,2099,2353,2778,2782,2792,2852,3551,3725,4790,5290,5566,5594,5601,5604,6667,8517",NULL,10.1074/jbc.m509834200,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40115,Vitamin A and Carotenoid Metabolism,organism_specific,Metabolic Process,https://www.wikipathways.org/index.php/Pathway:WP716,WikiPathways,5,WP716,WP716,9606,Homo sapiens (human),1,"444795,446798,449171,4369188,5280795,5281224,5281227,5460164,5927371,6433159,6436079,6437063,9904001,23724629,53477748,53477762,53477766","124,127,216,220,948,949,1381,1382,1571,1592,4023,5594,5914,5915,5916,5947,5948,5950,5959,6017,6121,6256,6257,6258,6817,6820,8854,9227,9249,29881,50700,53630,54884,56603,64240,64241,83875,116362,145226,157506,158835,195814",NULL,10.1016/s0002-8223(96)00332-x,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40116,Monoamine Transport,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP727,WikiPathways,5,WP727,WP727,9606,Homo sapiens (human),1,253602,"43,135,183,273,995,1432,1621,3553,3554,3690,4842,4982,5516,5819,5934,6529,6530,6531,6532,6804,6853,6999,7041,7054,7124,7249,10066,10497,11255,60482,114907,121278",NULL,10.1523/jneurosci.4450-05.2006,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40117,Serotonin Receptor 2 and ELK-SRF/GATA4 signaling,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP732,WikiPathways,5,WP732,WP732,9606,Homo sapiens (human),1,NULL,"2002,2005,2626,2776,3265,3356,3357,3358,3708,3845,4893,5595,5604,5605,5894,5923,6722,9261,10125",NULL,10.1074/jbc.275.15.11284,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40119,Serotonin Receptor 4/6/7 and NR3C Signaling,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP734,WikiPathways,5,WP734,WP734,9606,Homo sapiens (human),1,NULL,"466,673,1385,1958,2002,2005,2778,2908,3360,3362,3363,5595,5604,5605,5906,6722,9252,9261",NULL,10.1074/jbc.270.27.15979,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40120,Toll-like Receptor Signaling Pathway,organism_specific,Cellular Process,https://www.wikipathways.org/index.php/Pathway:WP75,WikiPathways,5,WP75,WP75,9606,Homo sapiens (human),1,64689,"207,208,841,929,941,942,958,1147,1326,1432,2353,3439,3440,3441,3442,3443,3444,3445,3446,3447,3448,3449,3451,3452,3454,3455,3456,3551,3553,3569,3576,3592,3593,3627,3654,3661,3663,3665,3725,3929,4283,4615,4790,4792,4793,5290,5291,5293,5294,5295,5296,5594,5595,5599,5600,5601,5602,5603,5604,5605,5606,5608,5609,5879,5970,6300,6348,6351,6352,6373,6416,6696,6772,6885,7096,7097,7098,7099,7100,7124,7187,7189,8503,8517,8737,8772,9641,10000,10333,10454,23118,23533,23643,29110,51135,51284,51311,54106,54472,114609,14802",NULL,NULL,NULL,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
40211,IL2 signaling events mediated by PI3K,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=il2_pi3kpathway&pathway_name=il2_pi3kpathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,il2_pi3kpathway,il2_pi3kpathway,NULL,Homo sapiens,1,NULL,"207,596,598,1869,2309,2475,2885,3320,3558,3559,3560,3561,3716,3718,3932,4602,4609,4773,4790,5290,5295,5590,5781,5879,5970,6194,6198,6464,6609,6654,7015,7357,8661,9846,259230","O14746,O43524,P01106,P01589,P06239,P07900,P10242,P10415,P14784,P17405,P19838,P23443,P23458,P27986,P29353,P31749,P31785,P42336,P42345,P52333,P60568,P62158,P62753,P62993,P63000,Q01094,Q04206,Q05513,Q06124,Q07817,Q07889,Q13469,Q14152,Q16739,Q86VZ5,Q9UQC2",NULL,"2.4.1.80,2.7.1.153,2.7.10.2,2.7.11.1,2.7.11.13,2.7.7.49,2.7.8.27,3.1.3.48,3.1.4.12,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank]",20000
40213,Signaling events regulated by Ret tyrosine kinase,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=ret_pathway&pathway_name=ret_pathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,ret_pathway,ret_pathway,NULL,Homo sapiens,1,NULL,"387,1385,1398,1796,2549,2668,2674,2885,2886,2887,3265,3667,3725,4690,5290,5295,5566,5578,5595,5599,5747,5781,5829,5879,5906,5921,5979,6464,6654,6714,8660,9260,9564,10818,55715,55816,220164","P01112,P05412,P07949,P12931,P16220,P16333,P17252,P17612,P20936,P27361,P27986,P29353,P35568,P39905,P42336,P45983,P46108,P49023,P56159,P56945,P61586,P62834,P62993,P63000,Q05397,Q06124,Q07889,Q13322,Q13480,Q14451,Q6PKX4,Q8TEW6,Q8WU20,Q99704,Q9BYB0,Q9NR12,Q9P104,Q9Y4H2",NULL,"2.7.1.153,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.11,2.7.11.13,2.7.11.24,3.1.3.48,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40231,CDC42 signaling events,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=cdc42_pathway&pathway_name=cdc42_pathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,cdc42_pathway,cdc42_pathway,NULL,Homo sapiens,1,NULL,"324,396,867,998,999,1072,1386,1432,1495,1499,1739,2059,2151,2475,2932,3265,3725,3984,3985,4214,4296,4633,4735,5058,5062,5080,5290,5295,5337,5581,5590,5595,5599,5601,5606,5609,5879,5894,5923,6198,6416,7074,7410,8476,8611,8826,8874,8976,9459,9564,10092,10093,10094,10095,10096,10097,10109,10188,10298,10458,23265,50855,55740,81624,128239,388585","O00254,O00401,O14494,O14733,O15143,O15144,O15145,O15511,O96013,P01112,P04049,P05412,P10916,P12830,P15336,P22681,P23443,P23528,P25054,P26367,P27361,P27986,P35221,P35222,P42336,P42345,P45983,P45984,P45985,P46734,P46940,P49841,P52565,P52735,P53667,P53671,P56945,P59998,P60953,P61158,P61160,P63000,Q02156,Q05513,Q07912,Q12929,Q12959,Q13009,Q13153,Q13177,Q13233,Q13393,Q13972,Q14155,Q15019,Q15052,Q16539,Q16584,Q5TA89,Q5VT25,Q86VI3,Q8N8S7,Q9NPB6,Q9NSV4,Q9UPT5,Q9UQB8",NULL,"2.3.1.48,2.3.2.27,2.7.1.153,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.24,2.7.11.25,2.7.11.26,2.7.12.2,3.1.3.-,3.1.3.106,3.1.3.4,3.1.3.81,3.1.4.4,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40232,EPHB forward signaling,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=ephbfwdpathway&pathway_name=ephbfwdpathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,ephbfwdpathway,ephbfwdpathway,NULL,Homo sapiens,1,NULL,"998,1398,1759,1946,1947,1948,2047,2048,2049,2050,2885,2886,3265,4690,5058,5290,5295,5595,5604,5747,5829,5879,5921,6093,6237,6453,6456,6464,6714,7018,8867,8976,8997,9448","O00401,O43426,O60229,O95819,P01112,P02787,P10301,P12931,P16333,P20936,P27361,P27986,P29323,P29353,P42336,P46108,P49023,P52799,P52803,P54753,P54760,P54762,P60953,P62993,P63000,P98172,Q02750,Q05193,Q05397,Q13153,Q13464,Q14451,Q15811,Q99962",NULL,"2.7.1.153,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.24,2.7.12.2,3.1.3.36,3.6.5.2,3.6.5.5","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40235,JNK signaling in the CD4+ TCR pathway,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=tcrjnkpathway&pathway_name=tcrjnkpathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,tcrjnkpathway,tcrjnkpathway,NULL,Homo sapiens,1,NULL,"1326,3725,3937,4214,5579,5599,6416,6885,9402,11184,27040,28988","O43318,O43561,O75791,P05412,P05771,P41279,P45983,P45985,Q13094,Q13233,Q92918,Q9UJU6",NULL,"2.7.11.1,2.7.11.13,2.7.11.24,2.7.11.25,2.7.12.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40237,Arf1 pathway,organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=arf_3pathway&pathway_name=arf_3pathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,arf_3pathway,arf_3pathway,NULL,Homo sapiens,1,NULL,"160,375,920,1173,1211,1212,1314,2069,5338,5879,8394,8615,8729,9266,9267,9570,10096,10097,10565,10652,10914,10945,23163,23647,28964,50807,55738,79658","A1A4S6,O14653,O14939,O14944,O15498,O60763,O95782,P01730,P09496,P09497,P24390,P51003,P53365,P53621,P61158,P61160,P63000,P84077,Q15438,Q8N6T3,Q92538,Q96CW1,Q99418,Q99755,Q9NZ52,Q9ULH1,Q9Y2X7,Q9Y6D6",NULL,"2.3.1.-,2.7.1.68,2.7.7.19,3.1.4.4,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
40240,Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met),organism_specific,pathway,http://pid.nci.nih.gov/search/pathway_landing.shtml?pathway_id=met_pathway&pathway_name=met_pathway&source=NCI-Nature curated&what=graphic&jpg=on,Pathway Interaction Database,4,met_pathway,met_pathway,NULL,Homo sapiens,1,NULL,"207,324,382,387,572,867,998,999,1398,1399,1495,1499,1958,1977,1978,2060,2113,2151,2475,2549,2885,2889,3082,3265,3636,3725,3837,4214,4233,4690,5058,5062,5170,5290,5295,5335,5595,5599,5604,5747,5770,5771,5781,5795,5829,5868,5879,5894,6416,6456,6464,6615,6654,6714,8650,8976,9146,9564,9846,10048,10298,30011,50649,50855,54453,57521,57610,64223,64798,84335,200958","O00145,O00254,O00401,O14964,O15357,O15530,O95863,O96013,P01112,P04049,P05412,P06730,P08581,P12830,P12931,P14210,P14921,P16333,P17706,P18031,P18146,P19174,P20339,P22681,P25054,P27361,P27986,P29353,P31749,P35221,P35222,P42336,P42345,P42566,P45983,P45985,P46108,P46109,P49023,P49757,P56945,P60953,P61586,P62330,P62993,P63000,Q02750,Q05397,Q06124,Q07889,Q12913,Q13153,Q13177,Q13233,Q13480,Q13541,Q13905,Q14974,Q6VN20,Q8N122,Q8N307,Q8TB45,Q8WYP3,Q92934,Q96B36,Q96B97,Q96S59,Q99962,Q9BVC4,Q9NPB6,Q9NR80,Q9UQC2",NULL,"2.3.2.27,2.7.1.153,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.24,2.7.11.25,2.7.12.2,3.1.3.48,3.1.3.86,3.1.4.11,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
